key,ideaA,ideaB,relatedness,generality,persona,system_prompt,user_prompt,metadata
"('kantsphilosophyofreligion', 'philosophyofreligion')",kant's philosophy of religion,philosophy of religion,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:33.288338+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('kantsphilosophyofreligion', 'philosophyofreligion')",kant's philosophy of religion,philosophy of religion,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:34.650482+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('cognitivescience', 'networkmodel')",network model,cognitive science,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:36.012995+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'networkmodel')",network model,cognitive science,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:37.364073+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'networkmodel')",network model,cognitive science,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:38.728657+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('historyoflogic', 'squareofopposition')",square of opposition,history of logic,2,0,novice,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:40.094746+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('historyoflogic', 'squareofopposition')",square of opposition,history of logic,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:41.432147+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('historyoflogic', 'squareofopposition')",square of opposition,history of logic,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:42.792551+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'falsificationism')",falsificationism,epistemology,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:44.264582+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'falsificationism')",falsificationism,epistemology,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:45.688703+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'falsificationism')",falsificationism,epistemology,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:47.124296+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('dynamism', 'japanesephilosophy')",dynamism,japanese philosophy,2,0,novice,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:48.468834+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('dynamism', 'japanesephilosophy')",dynamism,japanese philosophy,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:49.820568+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('dynamism', 'japanesephilosophy')",dynamism,japanese philosophy,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:51.166694+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('cosmology', 'metaphysics')",cosmology,metaphysics,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:52.575379+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cosmology', 'metaphysics')",cosmology,metaphysics,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:53.998731+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cosmology', 'metaphysics')",cosmology,metaphysics,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:55.326997+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('autism', 'folkpsychology')",autism,folk psychology,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:56.635951+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('autism', 'folkpsychology')",autism,folk psychology,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:57.980674+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('autism', 'folkpsychology')",autism,folk psychology,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:12:59.331030+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('kantsviewofthemindandconsciousnessofself', 'philosophyofmind')",kant's view of the mind and consciousness of self,philosophy of mind,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:00.856485+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('kantsviewofthemindandconsciousnessofself', 'philosophyofmind')",kant's view of the mind and consciousness of self,philosophy of mind,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:02.289474+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('kantsviewofthemindandconsciousnessofself', 'philosophyofmind')",kant's view of the mind and consciousness of self,philosophy of mind,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:03.635529+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('nonhumananimals', 'philosophyofmind')",nonhuman animals,philosophy of mind,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:05.053950+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('nonhumananimals', 'philosophyofmind')",nonhuman animals,philosophy of mind,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:06.797669+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('nonhumananimals', 'philosophyofmind')",nonhuman animals,philosophy of mind,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:08.239629+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('languagelearning', 'philosophyoflanguage')",philosophy of language,language learning,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:09.661476+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('languagelearning', 'philosophyoflanguage')",philosophy of language,language learning,2,1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:11.016285+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('languagelearning', 'philosophyoflanguage')",philosophy of language,language learning,2,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:12.421513+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('pakistaniphilosophy', 'perception')",pakistani philosophy,perception,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:13.750105+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('pakistaniphilosophy', 'perception')",pakistani philosophy,perception,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:15.078192+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('pakistaniphilosophy', 'perception')",pakistani philosophy,perception,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:16.417335+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('dualism', 'propertydualism')",property dualism,dualism,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:17.793350+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('dualism', 'propertydualism')",property dualism,dualism,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:19.176418+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('dualism', 'propertydualism')",property dualism,dualism,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:20.503988+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('analysisofknowledge', 'knowledge')",analysis of knowledge,knowledge,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:21.890842+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('analysisofknowledge', 'knowledge')",analysis of knowledge,knowledge,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:23.238801+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('analysisofknowledge', 'knowledge')",analysis of knowledge,knowledge,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:24.605529+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'platosmiddleperiodmetaphysicsandepistemology')",plato's middle period metaphysics and epistemology,epistemology,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:25.958174+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'platosmiddleperiodmetaphysicsandepistemology')",plato's middle period metaphysics and epistemology,epistemology,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:27.340449+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'platosmiddleperiodmetaphysicsandepistemology')",plato's middle period metaphysics and epistemology,epistemology,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:28.662544+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('causaldeterminism', 'freewill')",causal determinism,free will,4,3,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:30.006605+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('causaldeterminism', 'freewill')",causal determinism,free will,4,1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:31.376130+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('causaldeterminism', 'freewill')",causal determinism,free will,4,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:32.737741+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('leibnizsinfluenceonkant', 'metaphysics')",leibniz's influence on kant,metaphysics,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:34.071733+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('leibnizsinfluenceonkant', 'metaphysics')",leibniz's influence on kant,metaphysics,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:35.433476+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('leibnizsinfluenceonkant', 'metaphysics')",leibniz's influence on kant,metaphysics,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:36.831652+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('conservationbiology', 'philosophyofbiology')",conservation biology,philosophy of biology,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:38.355776+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('conservationbiology', 'philosophyofbiology')",conservation biology,philosophy of biology,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:39.767056+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('conservationbiology', 'philosophyofbiology')",conservation biology,philosophy of biology,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:41.104943+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('metaphysics', 'platonism')",platonism,metaphysics,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:42.527044+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'platonism')",platonism,metaphysics,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:43.895039+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'platonism')",platonism,metaphysics,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:45.237146+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'metaphysicsofscience')",metaphysics of science,epistemology,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:46.631517+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'metaphysicsofscience')",metaphysics of science,epistemology,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:47.994469+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'metaphysicsofscience')",metaphysics of science,epistemology,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:49.405252+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('afterlife', 'philosophyofreligion')",afterlife,philosophy of religion,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:50.826086+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('afterlife', 'philosophyofreligion')",afterlife,philosophy of religion,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:52.183819+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('afterlife', 'philosophyofreligion')",afterlife,philosophy of religion,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:53.532137+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'socialepistemology')",social epistemology,epistemology,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:54.871459+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'socialepistemology')",social epistemology,epistemology,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:56.231532+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'socialepistemology')",social epistemology,epistemology,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:57.540573+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('perception', 'reliabilism')",reliabilism,perception,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:13:58.902208+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('perception', 'reliabilism')",reliabilism,perception,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:00.272648+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('perception', 'reliabilism')",reliabilism,perception,2,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:01.613882+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('evolutionarypsychology', 'philosophyofmind')",evolutionary psychology,philosophy of mind,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:02.971592+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('evolutionarypsychology', 'philosophyofmind')",evolutionary psychology,philosophy of mind,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:04.296916+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('evolutionarypsychology', 'philosophyofmind')",evolutionary psychology,philosophy of mind,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:05.663887+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('interactionism', 'philosophyofmind')",interactionism,philosophy of mind,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:07.209743+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('interactionism', 'philosophyofmind')",interactionism,philosophy of mind,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:08.552499+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('interactionism', 'philosophyofmind')",interactionism,philosophy of mind,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:09.968774+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('cognitivescience', 'computationandrepresentation')",computation and representation,cognitive science,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:11.410831+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'computationandrepresentation')",computation and representation,cognitive science,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:12.945301+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'computationandrepresentation')",computation and representation,cognitive science,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:14.280158+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('historyoflogic', 'hypotheticalsyllogism')",hypothetical syllogism,history of logic,2,0,novice,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:15.618433+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('historyoflogic', 'hypotheticalsyllogism')",hypothetical syllogism,history of logic,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:18.114612+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('historyoflogic', 'hypotheticalsyllogism')",hypothetical syllogism,history of logic,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:19.488940+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('currentphilosophy', 'perception')",current philosophy,perception,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:20.818392+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('currentphilosophy', 'perception')",current philosophy,perception,2,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:22.252304+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('currentphilosophy', 'perception')",current philosophy,perception,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:23.601648+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('hobbessmoralandpoliticalphilosophy', 'socialandpoliticalphilosophy')",hobbes's moral and political philosophy,social and political philosophy,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:25.142911+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('hobbessmoralandpoliticalphilosophy', 'socialandpoliticalphilosophy')",hobbes's moral and political philosophy,social and political philosophy,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:26.475456+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('hobbessmoralandpoliticalphilosophy', 'socialandpoliticalphilosophy')",hobbes's moral and political philosophy,social and political philosophy,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:27.796368+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('magnetism', 'perception')",magnetism,perception,2,-1,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:29.144338+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('magnetism', 'perception')",magnetism,perception,1,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:30.543274+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('magnetism', 'perception')",magnetism,perception,1,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:31.875245+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('mentalcausation', 'philosophyofmind')",mental causation,philosophy of mind,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:33.224809+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('mentalcausation', 'philosophyofmind')",mental causation,philosophy of mind,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:34.575542+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('mentalcausation', 'philosophyofmind')",mental causation,philosophy of mind,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:35.990406+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('africanandafricanamericanphilosophy', 'ethnophilosophy')",ethnophilosophy,african and african-american philosophy,3,0,course_taker,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:37.420510+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('africanandafricanamericanphilosophy', 'ethnophilosophy')",ethnophilosophy,african and african-american philosophy,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:38.851177+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('africanandafricanamericanphilosophy', 'ethnophilosophy')",ethnophilosophy,african and african-american philosophy,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:40.235290+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'generalrelativity')",general relativity,epistemology,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:41.613637+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'generalrelativity')",general relativity,epistemology,1,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:43.100043+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'generalrelativity')",general relativity,epistemology,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:44.620153+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('induction', 'philosophyofmind')",induction,philosophy of mind,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:45.990281+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('induction', 'philosophyofmind')",induction,philosophy of mind,2,1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:47.327140+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('induction', 'philosophyofmind')",induction,philosophy of mind,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:48.631153+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemologyofreligion', 'philosophyofreligion')",epistemology of religion,philosophy of religion,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:49.963760+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemologyofreligion', 'philosophyofreligion')",epistemology of religion,philosophy of religion,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:51.315360+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemologyofreligion', 'philosophyofreligion')",epistemology of religion,philosophy of religion,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:52.764292+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('mentalimagery', 'philosophyofmind')",mental imagery,philosophy of mind,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:54.119469+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('mentalimagery', 'philosophyofmind')",mental imagery,philosophy of mind,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:55.455643+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('mentalimagery', 'philosophyofmind')",mental imagery,philosophy of mind,2,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:56.782919+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('baptism', 'epistemology')",baptism,epistemology,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T04:14:58.112874+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
